Item	Frequency	Score
covid-19	106098	0.46333717155544735
covid	42333	0.6990939337514689
trump	37641	0.3919955771720416
people	33719	0.5825661354338746
americans	28716	0.29910237451042077
cdc	18865	0.2928439663270162
coronavirus	16430	0.5600591020662169
china	16129	0.2864964794509145
india	15625	0.2971308720684995
america	15494	0.27800870601396505
biden	13433	0.28666529648307126
lockdown	10641	0.4447571408217295
millions	9852	0.2529349636106013
masks	9700	0.468468985962758
american	9379	0.2692735379411227
corona	7343	0.3151880585522948
covid19	6959	0.5610058037368427
home	6679	0.3718835409340478
students	6253	0.3403810068997233
democrats	5936	0.24130540565360017
u.s.	5598	0.4778644023903018
pandemic	5583	0.7326589684699818
thousands	5555	0.25003269818460006
cases	5452	0.5036654276544646
months	5360	0.3849014889841919
republicans	5159	0.22793680281684728
deaths	5100	0.47366405966344544
florida	5080	0.26234727394931523
school	4942	0.4233007134349306
lives	4927	0.38702530088258813
schools	4794	0.38614676132476633
second	4721	0.2739055155511006
work	4583	0.31364288667120205
canada	3972	0.25527773215728417
chinese	3839	0.24413127118571257
life	3623	0.41681976914263225
september	3449	0.31439573608912885
congress	3415	0.24104263677670668
children	3288	0.3094619180325639
money	3286	0.3091491693464012
daily	3202	0.2535945101281431
europe	3155	0.270574312869461
woodward	3127	0.1344474091731228
tonight	3037	0.251188056533136
england	2987	0.25058186396876914
fauci	2912	0.22281335853603002
things	2894	0.32901712404517447
sweden	2856	0.24866311854352507
california	2809	0.24308856980389737
wuhan	2748	0.2513371482039106
science	2730	0.27240999564028745
senate	2698	0.2557500998638779
death	2683	0.4867841020295493
london	2671	0.2517119333881885
nhs	2617	0.2693468360934782
cnn	2592	0.23508270430989417
risk	2580	0.34560269190534487
scotland	2549	0.2502050783953271
ppe	2549	0.24006199881827864
testing	2505	0.3249682531567453
president	2495	0.2768752784513929
gop	2486	0.22449199453836255
restaurants	2476	0.26803600634756536
kids	2453	0.2946617764340641
friends	2339	0.2658135179723337
russia	2302	0.23536078355882645
families	2271	0.34298222757423175
jobs	2233	0.343339069391182
years	2231	0.41021192547335794
johnson	2133	0.2462243280694527
weeks	2106	0.376342877577916
unemployment	2058	0.24310646621731005
germany	2046	0.23786970731763368
icu	2039	0.2395072578100929
italy	2002	0.24267992899782947
control	1986	0.27107089127538897
god	1975	0.24482344159508215
place	1936	0.2863299344791972
government	1924	0.3586081144457256
nyc	1924	0.2411721905114732
data	1914	0.2962315934522276
france	1904	0.23783567653561527
healthcare	1901	0.2848664252044665
africa	1847	0.25259422255743935
fda	1837	0.22065911084571443
order	1801	0.274653738389077
symptoms	1801	0.2802965921530439
care	1796	0.3156523583297201
patients	1776	0.33796890858399586
women	1773	0.2904513766469063
australia	1770	0.2434733455252001
tests	1746	0.39064886304829266
michigan	1725	0.21942023078457384
businesses	1708	0.31772836150633305
health	1684	0.4198462228718298
texas	1632	0.2433228405872484
spain	1627	0.22900005706129944
brazil	1613	0.2285807709166671
bars	1607	0.24894540860212333
action	1592	0.27524187163232317
nevada	1588	0.10697415270513476
fear	1582	0.27136350155886485
vaccines	1571	0.3899745842930152
power	1537	0.2594021994810217
usa	1528	0.25113173945624234
mask	1501	0.4748337848859204
family	1495	0.35039183990735207
teachers	1489	0.26364275899572004
workers	1478	0.32249638773987066
hundreds	1477	0.23713045884772785
pelosi	1469	0.18176826807375884
states	1466	0.3774886071977152
restrictions	1463	0.3061917953859927
food	1445	0.2811131986573211
redfield	1442	0.09532325379057459
scientists	1415	0.25562146486101955
hope	1404	0.1991182676377029
support	1403	0.27366471894785965
lockdowns	1401	0.49482303668080263
govt	1400	0.2762392444774068
parents	1393	0.26263085544696146
staff	1375	0.276783579538424
hospitals	1368	0.30399667494852844
access	1359	0.25045109847749064
japan	1353	0.23911659730252863
safety	1350	0.29167793069799336
politics	1347	0.2498018572349184
help	1326	0.2622872237919559
exams	1323	0.2134119379759156
sept	1318	0.2584385231151561
democrat	1301	0.2248804373692889
ontario	1298	0.21812828058000472
republican	1295	0.210595747622079
media	1287	0.2675328414588984
case	1286	0.5058468513765607
twitter	1259	0.23674740249876364
evidence	1255	0.25166302204483665
experts	1250	0.2732200951776386
mumbai	1242	0.22493219643048015
wales	1222	0.24177757907576794
police	1205	0.26724132982330207
christmas	1202	0.23011574084728897
history	1201	0.26036734972549935
office	1201	0.2772927574975946
hospital	1170	0.3113705742179088
quarantine	1163	0.2631620129208735
melbourne	1161	0.24089424037398763
economy	1158	0.3187006005141102
winter	1155	0.24269839521856781
night	1147	0.2572385005660601
state	1145	0.3732030870321683
delhi	1130	0.2535277490246034
course	1128	0.25535567582109003
law	1126	0.28327142191301563
plasma	1097	0.21676821432148133
washington	1094	0.25426699939943054
doctors	1089	0.25316746103339993
indian	1079	0.22728963074262168
joe	1079	0.1879199852737267
days	1079	0.4791087577987966
cancer	1070	0.2498486507667639
virus	1063	0.4155952698396444
contact	1049	0.2578301799646203
hands	1042	0.255449405594696
medicare	1038	0.20522516712404396
maharashtra	1038	0.20772168960589665
mcconnell	1025	0.15488063615795303
lack	1019	0.2477305527837048
russian	1005	0.1970208075058801
pakistan	1001	0.2378580547210907
indonesia	999	0.17571922147410313
questions	985	0.2334378473087488
britain	983	0.22495698052540272
tape	970	0.07262145254018683
lots	968	0.2575364363434657
decades	966	0.2579046752877082
trace	964	0.202326907625041
fire	951	0.17243362828531023
response	946	0.3345580376958936
education	943	0.2577915941086819
jin	939	0.02856346843628038
billions	934	0.22356147585620886
aca	934	0.12604083215182726
countries	928	0.3778616160454927
pennsylvania	927	0.13252852132986456
victoria	925	0.23625475750469
bts	921	0.10668972788371565
israel	920	0.2084412814061594
hhs	919	0.11009984294895181
ppl	918	0.22916279500344333
vaccine	918	0.3739951645564794
obamacare	917	0.14600121507883787
lies	913	0.2607191042786745
parliament	913	0.1923755857353511
rbg	913	0.05826500381978983
public	908	0.23617425491278338
suicide	901	0.2199716752757345
half	885	0.2393398471845156
sense	883	0.2187210635084775
nashville	878	0.04530316995532351
canadians	874	0.20833700873697888
democracy	862	0.2254420757334642
news	854	0.27546891455904915
panic	852	0.1458248486497065
information	846	0.28143478174426784
weekly	843	0.20408521803535495
flu	832	0.3093266132373926
politicians	826	0.2355556306297939
mail	821	0.20188939283468862
violence	820	0.21466937326335095
infection	820	0.3215349609004072
bbc	819	0.16859057470185887
pentagon	810	0.0420091832595149
business	807	0.31377422422997764
bjp	797	0.18481167668700016
results	795	0.27040367285253186
hours	794	0.2649771894394167
solidarity	786	0.07530517556691808
voters	785	0.25884807821181843
ssc	784	0.04800593065247848
kerala	772	0.15342031467041523
test	766	0.3406833189078726
brexit	765	0.22369891135147563
nigeria	763	0.2186173832247234
thanks	760	0.23592287465780257
slavery	747	0.042448745407656
donald	744	0.19736097624190202
wisconsin	736	0.15102073822920162
summer	731	0.21432925527450383
football	726	0.23950234923406016
relief	721	0.23587967253425518
ccp	717	0.20542044135459983
campus	709	0.24823895777762955
folks	709	0.21328197402722654
numbers	709	0.33455728114225314
racism	706	0.21929830393409389
modi	701	0.13285008231819503
arizona	700	0.16856572636154557
british	700	0.21481228983805184
infections	699	0.2753583605180096
muslims	698	0.11619542700017654
madrid	690	0.13818787939672705
toronto	688	0.17349423309786038
mexico	686	0.15864805665515894
fact	683	0.2473090229537615
communities	679	0.3064202319572904
age	679	0.2011609949957291
neet	675	0.11383507207230814
citizens	674	0.23752467845252476
poverty	672	0.2520619331674784
obama	663	0.18775075215072035
youth	651	0.07532430197773464
unga	650	0.04245636301395609
society	649	0.2372914516641355
ireland	648	0.2375429983044809
rules	647	0.26150602894492403
gdp	644	0.15088321479445035
date	644	0.2587159696546586
putin	641	0.14768133979029302
taxes	641	0.0646537309935663
peace	635	0.16850439911425963
times	634	0.44418103034889267
vote	631	0.16849785471429088
virginia	629	0.13418500537909345
justice	628	0.20115846827076836
astrazeneca	624	0.06741094109208072
rhea	622	0.11094731593189325
attention	616	0.22782354724892614
usps	611	0.11339077105543918
georgia	600	0.20421372242594268
barr	598	0.060502952011860886
charge	592	0.1740447930917137
mid	591	0.1272839599165351
proof	586	0.1028950476185207
cuomo	583	0.16886835060403393
cities	577	0.1713994303351712
african	575	0.11449349124485858
iowa	574	0.17669050967729905
humanity	574	0.22168315136584593
english	571	0.1905741055079027
pubs	570	0.1470456421193774
korea	567	0.1521879242172619
colleges	566	0.16334981898240336
ohio	566	0.15788489170029485
leadership	566	0.20303635887338936
rent	560	0.13567395086850875
residents	558	0.21876160712693116
vietnam	558	0.1152817018349736
treatment	556	0.22139957156198087
protests	553	0.19310997512954367
world	552	0.2890771540222366
college	550	0.1420059171185297
shit	546	0.25845038127203324
dozens	544	0.14918245116549703
earth	541	0.18703903115784107
research	538	0.22093021652205885
hydroxychloroquine	537	0.11192796901702509
atlas	528	0.06096958774919087
immunity	526	0.23625919813136068
need	526	0.2696714756917429
universities	525	0.21144438382372577
fans	525	0.17672925100362827
line	521	0.20987472102611163
election	518	0.2149213178165919
facts	510	0.21361260021132028
plans	509	0.23295945734613455
hell	502	0.16944510014974165
sabah	499	0.06054625481892154
dublin	498	0.15938513375760796
protections	496	0.11394352976391506
governments	495	0.2764536678560995
love	493	0.21138663546372555
fun	490	0.14921003733615165
awareness	489	0.14691342145273628
country	488	0.2964718412401813
light	488	0.16325629278887688
ottawa	487	0.15037222846981294
dems	485	0.11225441305879667
officials	479	0.18029779907630655
ssr	478	0.12686310737687995
house	477	0.16015303672657558
truth	476	0.15091747294201246
travel	471	0.16894475921625166
nfl	471	0.1140105964507056
caputo	471	0.05098096297274898
sturgis	462	0.06824385062568884
mps	461	0.12472663890479112
scottish	459	0.13782635452717018
hospitalizations	455	0.13760320299710438
freedom	454	0.2075092740068607
loss	452	0.14676112046752787
track	451	0.1688031513042902
end	450	0.15303700711229215
evictions	449	0.10101803413822572
depression	448	0.1388039349110278
leaders	446	0.14284867295938455
iran	446	0.17685155346608733
exam	445	0.13631166829789607
vegas	441	0.08029024627133352
corruption	441	0.12173818545043008
rallies	441	0.12076917582607764
capita	439	0.12120903826723092
indians	439	0.10199939842121804
concerns	438	0.17505490349235056
h1n1	438	0.10782076097650423
nurses	437	0.17537839297794577
taiwan	430	0.16101896578203304
facebook	430	0.1301084683286076
reports	429	0.17486556441097273
hcq	429	0.0857677808353898
missouri	426	0.10016017805088291
water	424	0.17054226244855403
transmission	420	0.16045471544836903
word	418	0.09969734209300357
sars	415	0.14832905170091565
u.s	413	0.14630355113670693
misinformation	412	0.156465606627427
indoors	411	0.12086778872255301
respect	410	0.12604456926537624
antifa	410	0.09528660669935042
funds	409	0.1714633848293988
aug	407	0.09360840641539675
recovery	406	0.2462872968894636
churchill	406	0.033979789322102105
court	405	0.13678533159748918
maine	404	0.11663120976219012
crowds	403	0.09053066337892765
terms	403	0.21991934482084086
man	403	0.20285631569918988
members	402	0.15406703043921233
men	401	0.16421177656840985
utah	400	0.12105195263100789
reality	398	0.1749459234361309
birx	392	0.05963357652616994
medicine	389	0.10237675948434799
morrison	385	0.13085162306627215
pres	382	0.10968690839954418
measures	381	0.14348082493740655
beijing	381	0.1318004107127757
jail	379	0.13845988091864717
olivia	379	0.03302319267424227
minnesota	376	0.10608294218794939
concern	373	0.09415339734724132
glasgow	372	0.11945614637604705
companies	372	0.17147764215220918
stanford	371	0.0630500002216671
jee	367	0.07171148881358104
isolation	367	0.1691717377620298
crisis	364	0.19042168401452914
guidance	363	0.10382179364534985
spanish	360	0.11880486937475322
dollars	360	0.08340942408842396
employees	353	0.19058436670952206
prison	353	0.15781491995615574
dhs	347	0.043025297398577425
oregon	346	0.10108020957610515
billionaires	345	0.0738424109059605
issues	344	0.17805582993079933
adults	343	0.16939884514747672
trudeau	343	0.1323673197922294
asian	339	0.08257107745175835
blood	337	0.11016097836891751
mind	336	0.16015332151299516
voting	335	0.14492781601835694
immigrants	335	0.08467088595487703
detainees	335	0.05017979593816414
ice	334	0.08141087025882483
boris	333	0.11672481214798373
potus	333	0.08510121310947082
amazon	332	0.08475294543641951
population	332	0.1407852572563996
strength	330	0.037048888155930985
ventilators	326	0.12946128957417596
kremlin	325	0.06591871516113537
progress	323	0.08729650299341855
sight	323	0.09887260780917131
hillary	322	0.06290373466470589
