Item	Frequency	Score
covid-19	10471	0.5017599793032335
covid	4169	0.6983352359598577
trump	3599	0.40932779100747224
people	3265	0.5845735379255271
americans	2808	0.3081857254954018
cdc	1888	0.29586944246136976
coronavirus	1588	0.5902559034208799
china	1542	0.299591629558688
america	1531	0.27282168637452214
india	1492	0.30956119627976975
biden	1263	0.2877213589442773
lockdown	1083	0.46974582594663267
millions	972	0.27002258680768343
masks	943	0.47230619680685126
american	881	0.2657587024348402
corona	714	0.3067490617068498
covid19	671	0.5273158752793585
home	633	0.3893351459460083
republicans	607	0.22462295801726925
u.s.	602	0.4763445953855956
students	591	0.3631906487249847
thousands	572	0.25162279436586044
pandemic	552	0.7313738464268281
deaths	525	0.4852850968960918
second	521	0.2747004030940619
months	517	0.3930291632924142
cases	517	0.5456591783782737
lives	500	0.41789575026308
democrats	496	0.24437222318201382
school	484	0.3996042480278656
schools	462	0.410752280043788
work	458	0.32893272513363947
canada	443	0.2399431697186984
florida	414	0.23905862698931546
life	398	0.3865933826143834
chinese	385	0.24647540830739098
children	366	0.30016578810263245
sweden	349	0.2466043548894961
september	330	0.2945003507298529
london	320	0.2397826579524174
daily	319	0.2543043506328805
congress	304	0.24091370169734636
money	301	0.2895455290583696
europe	300	0.25023434838552644
kids	292	0.28492740119840315
science	288	0.26885062628973355
england	283	0.27248697942069233
fauci	280	0.22501166347391932
senate	276	0.2487296392802999
nhs	268	0.261024256836473
death	261	0.49158759298464566
woodward	261	0.1486103692102811
tonight	254	0.2341380664163794
ppe	252	0.2366605398364893
scotland	247	0.22014337495564756
years	247	0.45356028162503625
risk	244	0.31448415358553616
wuhan	244	0.22598397230039735
things	238	0.3314115226840132
nyc	236	0.21798053031299253
friends	231	0.2856722558320527
testing	228	0.33691339844600743
president	227	0.30584598098559534
gop	226	0.2297959830862064
russia	220	0.2355210121306926
johnson	219	0.19606251461257002
icu	219	0.21767102526641047
california	218	0.21045965978088782
families	216	0.34359268067351245
weeks	214	0.3738196301522349
control	213	0.28395134016643697
jobs	209	0.35571580488074256
place	208	0.31145161707057006
cnn	208	0.2059768867019826
france	207	0.2367016102010498
fda	206	0.19768810769600692
restaurants	204	0.2547539690732526
god	203	0.24351220854626995
care	190	0.3146626534462183
government	186	0.35427530660148576
unemployment	185	0.24221201512236928
women	185	0.2709819622446536
africa	185	0.25810207521986467
nevada	184	0.1471436650227772
australia	181	0.23727582710134537
brazil	180	0.19246409207962986
symptoms	179	0.27366225591473486
germany	177	0.23588492474573436
states	176	0.3825409704501439
texas	175	0.22154390073097416
michigan	174	0.19362339448492025
healthcare	174	0.25401376893789074
businesses	170	0.32199705944156304
data	169	0.3168234324384028
italy	163	0.19632380004490316
medicare	161	0.17756920601179374
support	161	0.27770699951137084
health	161	0.41181806789822095
patients	159	0.310948459680148
staff	156	0.24482054443388307
action	153	0.2811988067329692
food	152	0.29893599386116404
family	151	0.32146305188974866
bars	151	0.21204762579581826
restrictions	150	0.2814990915362974
spain	150	0.16697339989061372
fear	149	0.25300232975303005
teachers	148	0.25050813180430387
scientists	146	0.25842846251286616
tests	146	0.3669251650078527
ontario	145	0.20912923823702678
mask	144	0.4863469498380639
power	144	0.2635138160201084
hundreds	142	0.21304880725314837
order	142	0.2740974860079937
redfield	141	0.10823216229476158
workers	139	0.30419437600591187
politics	137	0.2425444850805579
evidence	137	0.22216912586091614
hospitals	136	0.28092009961522935
wales	136	0.20733634951421703
parents	135	0.2676077144812325
quarantine	135	0.2501385648167733
hope	132	0.18982352620454945
vaccines	131	0.36797178454892054
twitter	126	0.21217224066020057
joe	125	0.17691456070477019
hands	125	0.2511591893493984
safety	123	0.24494552720901785
night	122	0.23596688635807178
lockdowns	122	0.4471605772073097
media	120	0.2607938728101443
hospital	120	0.28622947420711536
govt	119	0.2578603003081772
plasma	118	0.1968633394430306
doctors	116	0.2440508757102021
exams	115	0.22246955974564406
israel	115	0.19285456914165525
usa	114	0.22373210351125186
experts	114	0.23236847870381472
sept	114	0.228650485997162
indian	111	0.20570894186485653
pakistan	110	0.1751713500979846
trace	110	0.212735030156071
maharashtra	110	0.16087300615624978
billions	109	0.21616752792328373
obamacare	109	0.12216740827546897
lots	108	0.26187067191570557
washington	108	0.201689304626035
democrat	107	0.21328115226465616
delhi	107	0.23148197336485732
access	105	0.21428671716367492
contact	105	0.22353950460307886
case	102	0.43543045684494586
melbourne	102	0.15288991390616263
mcconnell	102	0.13540408670627757
hhs	101	0.12890248130921117
republican	101	0.1924761061170486
pelosi	101	0.14715067574333973
history	100	0.25455234306451513
rbg	100	0.06832075949053573
victoria	99	0.2189006903207275
law	98	0.22758445584855108
police	98	0.22582469003249253
help	98	0.2253049034627828
decades	98	0.20939880102876265
winter	98	0.21862326786414887
solidarity	98	0.13268303147812077
economy	98	0.28722224385699746
office	97	0.2368010575234097
weekly	97	0.17681398081966299
mumbai	96	0.18749232610022612
japan	95	0.16516651910568048
virus	95	0.4068232099632365
panic	95	0.15108043092318418
half	94	0.18208082674930498
georgia	93	0.158484205928292
wisconsin	92	0.163802104351074
ohio	92	0.15991030403354395
education	91	0.23888700665011958
britain	91	0.16457102773744467
countries	90	0.2959182736926601
public	90	0.21981255182734566
bts	89	0.1420579188800119
christmas	89	0.18329060574899267
pennsylvania	89	0.1172541954396762
cancer	88	0.21814562653612082
course	88	0.22723633550983574
ppl	87	0.18593183976904348
lies	87	0.23608916871457408
infections	87	0.2961009268597707
questions	87	0.22620323158708927
response	86	0.31589612369325515
aca	86	0.1256598894572509
state	85	0.3080083755371671
vaccine	85	0.3476404885641612
nigeria	85	0.1869074915779279
mexico	84	0.15399237117216477
parliament	84	0.18811648906651154
suicide	84	0.18609977300586053
russian	84	0.18075853955533686
flu	84	0.24915881046507932
lack	83	0.22080322966131408
violence	83	0.19052541954197136
days	83	0.35116191465296076
numbers	83	0.2920018747028049
modi	82	0.16872854834053508
british	82	0.1925962259267323
summer	82	0.21522288201973375
brexit	82	0.21593669839325572
neet	81	0.11940788423384674
rhea	81	0.12422312558339613
nashville	81	0.07864289430789709
campus	80	0.21891562021918864
communities	80	0.23561597703492967
dozens	80	0.12144750011952801
age	80	0.18829950856580688
toronto	80	0.1792164013052519
ccp	79	0.1334508840621385
bbc	79	0.11866236160918033
obama	79	0.2124217784057317
test	79	0.3114185910885009
fire	78	0.17520634586260156
relief	78	0.23165867432008486
indonesia	78	0.15514598267489288
peace	78	0.17249768362514117
politicians	78	0.15067628759946342
kerala	78	0.12593467556084584
results	77	0.21363673060982757
canadians	77	0.17028100107277003
date	76	0.22484550512573287
african	76	0.1531272994079958
democracy	75	0.18362959637111423
hydroxychloroquine	75	0.14917950696260246
bjp	75	0.14939999546967234
rent	74	0.15176580020065306
voters	74	0.16187219060623537
colleges	74	0.20725935959985167
exam	73	0.1815362609636581
football	71	0.1934197167241098
immunity	71	0.24807982627843278
society	71	0.22566980071474368
ssr	71	0.13674618340929495
charge	71	0.18797026373904027
hours	71	0.2570718434741952
information	71	0.17958497145021168
atlas	70	0.09058368643331327
folks	69	0.1770348415168836
racism	69	0.19208701856068083
astrazeneca	69	0.11002678887424341
freedom	68	0.21255841870208572
sense	68	0.1939384957291653
mail	68	0.2202229974736213
infection	68	0.2796681525512336
youth	67	0.13051222262740275
earth	67	0.15951745310539198
tape	67	0.09519370701540834
house	67	0.1883335544310418
boris	67	0.1838826416276782
universities	65	0.17693324607001565
hospitalizations	65	0.1918214658686828
fun	65	0.18088419591942478
english	65	0.15059790286201097
iowa	64	0.13617683685783222
corruption	64	0.18121202667214195
fact	64	0.20438781115690682
rwanda	64	0.04883893574192456
news	63	0.2121782731100143
justice	63	0.1934687717266696
pentagon	63	0.07779132445485662
maine	63	0.08660392538960827
hell	62	0.19532356909344925
muslims	62	0.11225440921980938
vietnam	62	0.10538024194412804
sars	62	0.21195543449186383
barr	62	0.08619219923733161
arizona	62	0.1649451452561002
korea	62	0.14213378129471885
donald	62	0.10277428992008156
slavery	62	0.03688541763705513
transmission	61	0.1565744578764037
u.s	61	0.14275017757838201
poverty	61	0.1988877010505434
recovery	60	0.18448543024527655
rules	60	0.24627514358181427
pubs	60	0.1452123226160551
caputo	60	0.05855821806147999
men	59	0.19547254172105363
thanks	58	0.17100739549774838
madrid	58	0.07739903628752766
travel	58	0.21943797877238097
end	58	0.17618134344615047
hillary	58	0.10368923215476442
somalia	58	0.04266256439347098
ssc	57	0.04615644264784921
cuomo	57	0.11248028272068042
mid	57	0.15325564499933378
leaders	57	0.17550939830449516
indians	57	0.11679128719753884
vote	57	0.1691927062270883
evictions	56	0.13774394986462435
humanity	56	0.18009906100299164
cities	56	0.18193661422571805
gdp	55	0.12686555752526132
members	55	0.18308690161657995
leadership	55	0.2098828028645178
protections	55	0.14859543117575777
ottawa	55	0.19279365152508932
attention	54	0.16101931349114762
nurses	54	0.1402222631188116
college	54	0.15014337476950007
utah	54	0.10997284296448182
hcq	54	0.13476330715914314
reports	54	0.1669623487835138
taxes	54	0.07240221973735433
loss	53	0.16782101628145657
ireland	53	0.16304719202626308
scottish	53	0.1369538953746473
aug	52	0.12250194642633239
alberta	52	0.149875568309138
shit	52	0.20548970876826114
water	52	0.17486507556320516
citizens	52	0.1904880181324407
protests	51	0.1837387543173494
mind	51	0.18317938725801017
medicine	51	0.15805836167061396
times	51	0.28718482436346093
birx	51	0.10786442437173498
sturgis	51	0.10012899636247978
dems	51	0.12141582877258095
proof	51	0.09653979025614916
kenya	50	0.13546247704371722
world	50	0.28133408237808605
business	50	0.22362660901161927
country	50	0.29403087934905975
billionaires	50	0.11222784624596906
glasgow	49	0.09570641371812871
concerns	49	0.1403308257459815
facts	49	0.19563218516150638
fans	49	0.15169661479924568
missouri	49	0.11491105714378842
nfl	49	0.13362644060165618
jail	49	0.15012171171545186
sight	49	0.1498145377778339
kentucky	49	0.10356874579392009
pres	49	0.101287002605829
plans	49	0.22617135673456437
mps	48	0.1253998682415709
line	48	0.17676013339053737
spanish	48	0.14046620606033164
h1n1	48	0.09610994038893894
trudeau	47	0.10673279562758084
dollars	47	0.16930859201010362
terms	47	0.1681035604509916
officials	47	0.1539916567609365
iran	46	0.14148829410931069
facebook	46	0.1423132099248752
residents	46	0.16609783142917214
minnesota	46	0.10804872748028353
light	46	0.15046008284914159
rallies	46	0.15080370676567686
issues	46	0.18888299072409828
misinformation	45	0.16645044393879965
court	45	0.14079697677221914
track	45	0.18929440592902175
usps	45	0.10411160582935149
truth	45	0.1264871587714883
immigrants	45	0.1416286270027869
need	45	0.18186615724505212
unga	45	0.06576129031896999
season	44	0.1644206619223715
individuals	44	0.1624079414764564
election	44	0.219905358851853
bihar	44	0.11646397057773465
potus	44	0.11894764495745741
beijing	44	0.10552479543852618
tennessee	43	0.11275524903916653
video	43	0.16995708518169053
homes	43	0.2624950658849052
anxiety	43	0.1776686388157035
failure	43	0.14840332058303518
reality	43	0.18694748379816847
treatment	43	0.2028586971962082
funds	43	0.15744464117761042
indoors	43	0.13948871759616585
morrison	43	0.125029540830487
benghazi	43	0.10489585047096518
man	42	0.1717901272468587
love	42	0.1656034989143719
asia	42	0.12450004502659426
canadian	42	0.1535300028541083
asian	42	0.10262093569740992
word	41	0.10608618991780772
income	41	0.1614658948283567
karnataka	41	0.08160980767367326
employees	41	0.15130924942222598
putin	41	0.1301001846042761
u.k.	41	0.23315685954046667
houston	41	0.1276702570531491
researchers	41	0.14584734825635282
responsibility	41	0.16041575931041505
depression	41	0.10986794663160418
isolation	41	0.17191295932849324
chaos	41	0.12461849723044081
philippines	41	0.1197739969292921
gujarat	40	0.062281257222797495
vegas	40	0.09183539585779518
prison	40	0.12875302623313337
dublin	40	0.1189661676075199
tucker	40	0.07151088323032888
passengers	40	0.12529717989953001
guidance	40	0.10346737450863193
iceland	40	0.08630048524363684
guidelines	40	0.15508031301447003
changes	40	0.1507966434400459
virginia	40	0.11108815550380628
detainees	40	0.0746688614628742
eviction	39	0.11200644508719053
war	39	0.1495935650184015
migrants	39	0.09636932133935198
viruses	39	0.23292502421192074
oklahoma	39	0.10503435376156778
capita	39	0.13521843871793449
humans	39	0.11495945408804166
stanford	39	0.08404558467987513
population	39	0.10416038043793054
concern	39	0.12465105663258161
stake	39	0.12550868410537525
abc	38	0.10765475252399268
floods	38	0.09329532685301466
blm	38	0.11160456776396233
complications	38	0.1251018424839024
livelihoods	38	0.1198201095843604
study	38	0.19979065605529825
details	38	0.13389544053307464
services	38	0.17636123966852096
legislation	37	0.08650444855808877
antifa	37	0.10619077112610213
respect	37	0.1372378402329167
alabama	37	0.09809822524118204
classes	37	0.1638758582657252
app	37	0.15996025037477785
liverpool	37	0.08625533470424646
crowds	36	0.10074551175305119
events	36	0.18773700125934215
ventilators	36	0.16146670067129448
spread	36	0.16684648221514126
governments	36	0.21152157710455927
brits	36	0.11182720616450405
flint	36	0.037158451082216416
gloves	35	0.10223607976619004
strength	35	0.07220901834492045
thailand	35	0.0833052075833575
adults	35	0.15688471504104284
advice	35	0.12419581382634821
prevention	35	0.12444789097855599
info	35	0.14511294715001477
debt	35	0.09487182063546902
losers	35	0.10112041202998778
edt	35	0.031857537294681354
olivia	35	0.045815598353255
zoom	34	0.08985647422581518
victims	34	0.1083225788602626
cov-2	34	0.16266376848606617
bolton	34	0.09413091844540777
groups	34	0.14225117259224462
companies	34	0.1502295817919549
account	34	0.09146538462242798
employment	34	0.09379321856040714
air	34	0.1860583630414779
airlines	34	0.09364662337033673
pune	34	0.0909873908310926
vic	34	0.08638102349485406
research	34	0.1218867469461007
uni	34	0.10428675585677245
jee	33	0.09931089483718607
ways	33	0.1692417064161975
danger	33	0.1567334945218608
outbreaks	33	0.22355909152825124
journalists	33	0.11564677267866955
farmers	33	0.13251890747547787
ice	33	0.09927717951655737
nigerians	33	0.0648802265275098
fbi	33	0.10530207444502553
spotify	33	0.07610299136202522
touch	33	0.10063279027288441
afghanistan	33	0.06383099052571621
wearamask	33	0.064780482891646
henderson	33	0.02741051943579321
pandemics	32	0.38330184460044836
tulsa	32	0.05643141031154615
youtube	32	0.09952194982873615
homelessness	32	0.1138276587833801
hancock	32	0.09767853371997931
africans	32	0.0591832247704196
physicians	32	0.12471848182352568
drugs	32	0.11441137628829942
fox	31	0.0992451711483487
fed	31	0.12531559801543293
annual	31	0.1550420247424453
antibodies	31	0.1465428609157715
tourism	31	0.1321415295107146
odisha	31	0.0914970924894571
aberdeen	31	0.08026989656952506
demand	31	0.12459573231124434
report	31	0.13961852965870958
hand	31	0.1757721579788526
efforts	31	0.11639892844678708
nature	31	0.1306766575903468
